Timestamp,Heart Rate,RR Interval in seconds
2023/11/27 23:00:57,81,0.718
2023/11/27 23:00:57,81,0.688
2023/11/27 23:00:58,82,0.667
2023/11/27 23:00:59,85,0.654
2023/11/27 23:00:59,85,0.657
2023/11/27 23:01:00,86,0.663
2023/11/27 23:01:01,86,0.666
2023/11/27 23:01:02,87,0.683
2023/11/27 23:01:02,87,0.727
2023/11/27 23:01:03,87,0.813
2023/11/27 23:01:04,86,0.796
2023/11/27 23:01:05,84,0.850
2023/11/27 23:01:06,83,0.936
2023/11/27 23:01:07,76,0.911
2023/11/27 23:01:07,76,0.777
2023/11/27 23:01:07,76,0.789
2023/11/27 23:01:08,77,0.634
2023/11/27 23:01:10,77,0.896
2023/11/27 23:01:10,77,0.713
2023/11/27 23:01:11,78,0.694
2023/11/27 23:01:12,81,0.668
2023/11/27 23:01:12,81,0.671
2023/11/27 23:01:13,83,0.665
2023/11/27 23:01:14,83,0.709
2023/11/27 23:01:15,84,0.729
2023/11/27 23:01:15,84,0.748
2023/11/27 23:01:16,84,0.699
2023/11/27 23:01:17,84,0.688
2023/11/27 23:01:17,84,0.737
2023/11/27 23:01:18,84,0.754
2023/11/27 23:01:19,83,0.719
2023/11/27 23:01:20,83,0.760
2023/11/27 23:01:20,83,0.784
2023/11/27 23:01:21,82,0.719
2023/11/27 23:01:22,82,0.817
2023/11/27 23:01:23,82,0.782
2023/11/27 23:01:24,81,0.774
2023/11/27 23:01:25,80,0.861
2023/11/27 23:01:25,80,0.818
2023/11/27 23:01:26,79,0.761
2023/11/27 23:01:27,79,0.811
2023/11/27 23:01:28,78,0.806
2023/11/27 23:01:28,78,0.751
2023/11/27 23:01:29,78,0.715
2023/11/27 23:01:30,79,0.684
2023/11/27 23:01:30,79,0.713
2023/11/27 23:01:31,80,0.704
2023/11/27 23:01:32,80,0.755
2023/11/27 23:01:33,80,0.758
2023/11/27 23:01:33,80,0.782
2023/11/27 23:01:34,80,0.781
2023/11/27 23:01:35,80,0.735
2023/11/27 23:01:36,80,0.744
2023/11/27 23:01:37,80,0.745
2023/11/27 23:01:37,80,0.815
2023/11/27 23:01:38,80,0.807
2023/11/27 23:01:39,79,0.811
2023/11/27 23:01:40,79,0.747
2023/11/27 23:01:41,78,0.779
2023/11/27 23:01:41,78,0.811
2023/11/27 23:01:42,78,0.818
2023/11/27 23:01:43,78,0.754
2023/11/27 23:01:44,78,0.753
2023/11/27 23:01:44,78,0.791
2023/11/27 23:01:45,78,0.753
2023/11/27 23:01:46,78,0.793
2023/11/27 23:01:47,78,0.835
2023/11/27 23:01:48,77,0.801
2023/11/27 23:01:48,77,0.756
2023/11/27 23:01:49,77,0.752
2023/11/27 23:01:50,77,0.770
2023/11/27 23:01:51,78,0.721
2023/11/27 23:01:51,78,0.722
2023/11/27 23:01:52,79,0.767
2023/11/27 23:01:52,79,0.758
2023/11/27 23:01:53,79,0.738
2023/11/27 23:01:53,79,0.386
2023/11/27 23:01:55,79,0.292
2023/11/27 23:01:56,79,0.421
2023/11/27 23:01:57,79,2.037
2023/11/27 23:01:57,79,0.717
2023/11/27 23:01:58,79,0.758
2023/11/27 23:01:59,79,0.722
2023/11/27 23:02:00,80,0.734
2023/11/27 23:02:00,80,0.759
2023/11/27 23:02:01,80,0.786
2023/11/27 23:02:02,80,0.742
2023/11/27 23:02:03,80,0.814
2023/11/27 23:02:04,80,0.870
2023/11/27 23:02:05,78,0.798
2023/11/27 23:02:05,78,0.836
2023/11/27 23:02:06,78,0.836
2023/11/27 23:02:07,77,0.767
2023/11/27 23:02:08,77,0.776
2023/11/27 23:02:09,77,0.840
2023/11/27 23:02:09,77,0.819
2023/11/27 23:02:10,76,0.783
2023/11/27 23:02:11,76,0.862
2023/11/27 23:02:12,76,0.799
2023/11/27 23:02:13,75,0.798
2023/11/27 23:02:13,75,0.866
2023/11/27 23:02:14,75,0.782
2023/11/27 23:02:15,75,0.789
2023/11/27 23:02:16,75,0.830
2023/11/27 23:02:17,75,0.846
2023/11/27 23:02:18,74,0.829
2023/11/27 23:02:18,74,0.822
2023/11/27 23:02:19,74,0.741
2023/11/27 23:02:20,74,0.773
2023/11/27 23:02:21,75,0.781
2023/11/27 23:02:22,75,0.816
2023/11/27 23:02:22,75,0.767
2023/11/27 23:02:23,75,0.867
2023/11/27 23:02:24,75,0.830
2023/11/27 23:02:25,75,0.743
2023/11/27 23:02:25,75,0.754
2023/11/27 23:02:25,75,0.719
2023/11/27 23:02:27,77,0.722
2023/11/27 23:02:27,77,0.723
2023/11/27 23:02:28,79,0.752
2023/11/27 23:02:28,79,0.267
2023/11/27 23:02:30,79,0.488
2023/11/27 23:02:31,81,0.682
2023/11/27 23:02:31,81,1.648
2023/11/27 23:02:32,81,0.800
2023/11/27 23:02:33,82,0.762
2023/11/27 23:02:34,81,0.736
2023/11/27 23:02:34,81,0.729
2023/11/27 23:02:35,81,0.758
2023/11/27 23:02:36,81,0.781
2023/11/27 23:02:37,81,0.854
2023/11/27 23:02:38,80,0.834
2023/11/27 23:02:39,78,0.874
2023/11/27 23:02:39,78,0.875
2023/11/27 23:02:40,77,0.812
2023/11/27 23:02:41,77,0.754
2023/11/27 23:02:42,77,0.746
2023/11/27 23:02:42,77,0.707
2023/11/27 23:02:43,78,0.688
2023/11/27 23:02:43,78,0.667
2023/11/27 23:02:44,79,0.638
2023/11/27 23:02:50,81,0.636
2023/11/27 23:02:51,83,0.414
2023/11/27 23:02:52,86,6.524
2023/11/27 23:02:53,87,0.850
2023/11/27 23:02:54,88,0.773
2023/11/27 23:02:54,88,0.713
2023/11/27 23:02:55,87,0.746
2023/11/27 23:02:56,86,0.777
2023/11/27 23:02:57,83,0.799
2023/11/27 23:02:57,83,0.766
2023/11/27 23:02:58,83,0.800
2023/11/27 23:02:59,82,0.847
2023/11/27 23:03:00,81,0.798
2023/11/27 23:03:01,80,0.854
2023/11/27 23:03:02,79,0.899
2023/11/27 23:03:03,77,0.817
2023/11/27 23:03:03,77,0.855
2023/11/27 23:03:04,77,0.911
2023/11/27 23:03:05,76,0.824
2023/11/27 23:03:06,75,0.866
2023/11/27 23:03:07,75,0.958
2023/11/27 23:03:08,74,0.883
2023/11/27 23:03:09,73,0.896
2023/11/27 23:03:19,72,0.788
2023/11/27 23:03:20,72,0.850
2023/11/27 23:03:20,72,0.896
2023/11/27 23:03:21,72,0.795
2023/11/27 23:03:22,72,0.823
2023/11/27 23:03:23,72,0.831
2023/11/27 23:03:24,72,0.760
2023/11/27 23:03:24,72,0.776
2023/11/27 23:03:25,73,0.818
2023/11/27 23:03:26,73,0.808
2023/11/27 23:03:27,73,0.760
2023/11/27 23:03:28,74,0.794
2023/11/27 23:03:28,74,0.806
2023/11/27 23:03:28,74,0.790
2023/11/27 23:03:29,74,0.543
2023/11/27 23:03:30,74,0.336
2023/11/27 23:03:31,74,0.679
2023/11/27 23:03:32,75,0.742
2023/11/27 23:03:32,75,0.794
2023/11/27 23:03:33,76,0.815
2023/11/27 23:03:34,75,0.781
2023/11/27 23:03:35,75,0.815
2023/11/27 23:03:36,75,0.855
2023/11/27 23:03:37,75,0.855
2023/11/27 23:03:37,75,0.812
2023/11/27 23:03:38,74,0.862
2023/11/27 23:03:39,74,0.883
2023/11/27 23:03:40,73,0.822
2023/11/27 23:03:41,73,0.852
2023/11/27 23:03:42,73,0.895
2023/11/27 23:03:42,73,0.833
2023/11/27 23:03:43,72,0.799
2023/11/27 23:03:44,72,0.870
2023/11/27 23:03:45,72,0.884
