Timestamp,Heart Rate,RR Interval in seconds
2023/11/25 23:07:26,89,0.662
2023/11/25 23:07:26,89,0.649
2023/11/25 23:07:27,89,0.623
2023/11/25 23:07:28,91,0.623
2023/11/25 23:07:28,91,0.629
2023/11/25 23:07:29,93,0.630
2023/11/25 23:07:29,93,0.665
2023/11/25 23:07:30,93,0.649
2023/11/25 23:07:31,93,0.651
2023/11/25 23:07:31,93,0.640
2023/11/25 23:07:32,93,0.638
2023/11/25 23:07:33,93,0.613
2023/11/25 23:07:33,93,0.602
2023/11/25 23:07:34,95,0.590
2023/11/25 23:07:34,95,0.580
2023/11/25 23:07:35,97,0.580
2023/11/25 23:07:36,99,0.588
2023/11/25 23:07:36,99,0.591
2023/11/25 23:07:37,100,0.601
2023/11/25 23:07:37,100,0.607
2023/11/25 23:07:38,100,0.600
2023/11/25 23:07:39,100,0.595
2023/11/25 23:07:39,100,0.597
2023/11/25 23:07:40,100,0.608
2023/11/25 23:07:40,100,0.601
2023/11/25 23:07:41,100,0.611
2023/11/25 23:07:42,99,0.639
2023/11/25 23:07:42,99,0.656
2023/11/25 23:07:43,98,0.644
2023/11/25 23:07:44,96,0.644
2023/11/25 23:07:44,96,0.658
2023/11/25 23:07:45,95,0.668
2023/11/25 23:07:46,94,0.661
2023/11/25 23:07:46,94,0.648
2023/11/25 23:07:47,93,0.646
2023/11/25 23:07:48,94,0.642
2023/11/25 23:07:48,94,0.631
2023/11/25 23:07:48,94,0.624
2023/11/25 23:07:48,94,0.446
2023/11/25 23:07:50,94,0.517
2023/11/25 23:07:51,94,0.891
2023/11/25 23:07:51,94,0.599
2023/11/25 23:07:52,95,0.596
2023/11/25 23:07:52,95,0.609
2023/11/25 23:07:53,96,0.643
2023/11/25 23:07:54,96,0.684
2023/11/25 23:07:55,94,0.674
2023/11/25 23:07:55,94,0.684
2023/11/25 23:07:56,92,0.685
2023/11/25 23:07:56,92,0.665
2023/11/25 23:07:57,92,0.646
2023/11/25 23:07:58,92,0.634
2023/11/25 23:07:58,92,0.637
2023/11/25 23:07:59,92,0.645
2023/11/25 23:08:00,93,0.646
2023/11/25 23:08:00,93,0.617
2023/11/25 23:08:01,94,0.618
2023/11/25 23:08:01,94,0.617
2023/11/25 23:08:02,94,0.620
2023/11/25 23:08:03,95,0.621
2023/11/25 23:08:03,95,0.635
2023/11/25 23:08:04,95,0.673
2023/11/25 23:08:05,95,0.693
2023/11/25 23:08:06,92,0.710
2023/11/25 23:08:06,92,0.707
2023/11/25 23:08:07,91,0.682
2023/11/25 23:08:08,90,0.688
2023/11/25 23:08:08,90,0.676
2023/11/25 23:08:09,90,0.655
2023/11/25 23:08:10,90,0.644
2023/11/25 23:08:10,90,0.646
2023/11/25 23:08:11,91,0.647
2023/11/25 23:08:11,91,0.637
2023/11/25 23:08:12,91,0.634
2023/11/25 23:08:13,92,0.646
2023/11/25 23:08:13,92,0.647
2023/11/25 23:08:14,92,0.648
2023/11/25 23:08:15,92,0.646
2023/11/25 23:08:15,92,0.665
2023/11/25 23:08:16,92,0.674
2023/11/25 23:08:17,91,0.663
2023/11/25 23:08:17,91,0.647
2023/11/25 23:08:18,91,0.656
2023/11/25 23:08:19,91,0.665
2023/11/25 23:08:19,91,0.656
2023/11/25 23:08:20,91,0.652
2023/11/25 23:08:21,91,0.679
2023/11/25 23:08:21,91,0.680
2023/11/25 23:08:22,91,0.667
2023/11/25 23:08:23,90,0.658
2023/11/25 23:08:23,90,0.675
2023/11/25 23:08:24,90,0.680
2023/11/25 23:08:25,90,0.662
2023/11/25 23:08:25,90,0.656
2023/11/25 23:08:26,90,0.659
2023/11/25 23:08:27,91,0.634
2023/11/25 23:08:27,91,0.600
2023/11/25 23:08:28,93,0.595
2023/11/25 23:08:28,93,0.591
2023/11/25 23:08:29,94,0.598
2023/11/25 23:08:30,96,0.612
2023/11/25 23:08:30,96,0.624
2023/11/25 23:08:31,96,0.637
2023/11/25 23:08:31,96,0.612
2023/11/25 23:08:32,96,0.592
2023/11/25 23:08:33,98,0.577
