Timestamp,Heart Rate,RR Interval in seconds
2023/11/10 23:37:36,54,1.081
2023/11/10 23:37:37,55,1.119
2023/11/10 23:37:38,55,1.067
2023/11/10 23:37:39,55,1.162
2023/11/10 23:37:40,55,1.121
2023/11/10 23:37:41,54,1.038
2023/11/10 23:37:43,55,1.083
2023/11/10 23:37:43,55,0.968
2023/11/10 23:37:44,55,1.057
2023/11/10 23:37:45,56,1.171
2023/11/10 23:37:47,55,1.056
2023/11/10 23:37:48,55,1.156
2023/11/10 23:37:49,55,1.148
2023/11/10 23:37:50,55,1.038
2023/11/10 23:37:51,55,1.160
2023/11/10 23:37:52,55,1.134
2023/11/10 23:37:53,55,1.035
2023/11/10 23:37:54,55,1.198
2023/11/10 23:37:56,55,1.196
2023/11/10 23:37:57,54,1.061
2023/11/10 23:37:58,54,1.170
2023/11/10 23:38:00,54,1.145
2023/11/10 23:38:00,54,1.070
2023/11/10 23:38:01,54,1.120
2023/11/10 23:38:02,54,1.083
2023/11/10 23:38:03,54,1.091
2023/11/10 23:38:04,54,1.202
2023/11/10 23:38:06,54,1.055
2023/11/10 23:38:07,54,1.085
2023/11/10 23:38:08,54,1.106
2023/11/10 23:38:09,54,0.953
2023/11/10 23:38:10,55,1.055
2023/11/10 23:38:11,55,1.104
2023/11/10 23:38:12,55,1.126
2023/11/10 23:38:13,55,1.167
2023/11/10 23:38:14,55,1.069
2023/11/10 23:38:16,55,1.082
2023/11/10 23:38:16,55,1.040
2023/11/10 23:38:17,55,1.001
2023/11/10 23:38:18,55,1.061
2023/11/10 23:38:19,56,0.998
2023/11/10 23:38:21,56,1.099
2023/11/10 23:38:22,56,1.140
2023/11/10 23:38:23,56,1.048
2023/11/10 23:38:24,56,1.087
2023/11/10 23:38:25,56,1.039
2023/11/10 23:38:26,56,0.967
2023/11/10 23:38:27,56,1.041
2023/11/10 23:38:28,57,1.057
2023/11/10 23:38:29,57,1.028
2023/11/10 23:38:30,57,0.907
2023/11/10 23:38:31,58,0.877
2023/11/10 23:38:31,58,1.008
2023/11/10 23:38:33,59,0.974
2023/11/10 23:38:34,59,0.938
2023/11/10 23:38:35,59,1.056
2023/11/10 23:38:36,59,0.997
2023/11/10 23:38:36,59,1.006
2023/11/10 23:38:37,59,1.007
2023/11/10 23:38:38,59,0.902
2023/11/10 23:38:39,60,0.912
2023/11/10 23:38:40,60,0.938
2023/11/10 23:38:41,61,0.856
2023/11/10 23:38:42,62,0.921
2023/11/10 23:38:43,62,0.892
2023/11/10 23:38:44,63,0.857
2023/11/10 23:38:45,63,1.014
2023/11/10 23:38:46,63,0.908
2023/11/10 23:38:46,63,0.915
2023/11/10 23:38:47,63,0.923
2023/11/10 23:38:48,64,0.852
2023/11/10 23:38:49,64,0.906
2023/11/10 23:38:50,65,1.052
2023/11/10 23:38:51,64,0.909
2023/11/10 23:38:52,64,0.925
2023/11/10 23:38:53,64,0.965
2023/11/10 23:38:54,64,0.878
2023/11/10 23:38:55,64,0.931
2023/11/10 23:38:56,64,0.996
2023/11/10 23:38:57,64,0.882
2023/11/10 23:38:58,64,0.953
2023/11/10 23:38:59,64,0.937
2023/11/10 23:39:00,65,0.859
2023/11/10 23:39:00,65,0.991
2023/11/10 23:39:02,64,0.919
2023/11/10 23:39:02,64,0.941
2023/11/10 23:39:04,64,1.068
2023/11/10 23:39:06,64,0.974
2023/11/10 23:39:06,63,1.096
2023/11/10 23:39:07,63,1.053
2023/11/10 23:39:08,62,1.034
2023/11/10 23:39:10,62,1.141
2023/11/10 23:39:10,61,1.080
2023/11/10 23:39:11,60,1.182
2023/11/10 23:39:12,60,1.114
2023/11/10 23:39:14,59,1.106
2023/11/10 23:39:15,58,1.177
2023/11/10 23:39:16,58,1.108
2023/11/10 23:39:17,57,1.080
2023/11/10 23:39:18,57,1.246
2023/11/10 23:39:19,57,1.171
2023/11/10 23:39:20,56,1.055
2023/11/10 23:39:21,56,1.134
2023/11/10 23:39:23,56,1.080
2023/11/10 23:39:24,55,1.043
2023/11/10 23:39:25,56,1.161
2023/11/10 23:39:26,55,1.040
2023/11/10 23:39:27,55,1.091
2023/11/10 23:39:28,55,1.001
2023/11/10 23:39:29,56,1.001
2023/11/10 23:39:30,56,1.194
2023/11/10 23:39:31,56,1.103
2023/11/10 23:39:32,56,1.116
2023/11/10 23:39:34,55,1.186
2023/11/10 23:39:35,55,1.124
2023/11/10 23:39:36,55,1.117
2023/11/10 23:39:37,55,1.155
2023/11/10 23:39:39,55,1.103
2023/11/10 23:39:39,54,1.044
2023/11/10 23:39:40,55,1.121
2023/11/10 23:39:41,55,1.122
2023/11/10 23:39:43,55,1.094
2023/11/10 23:39:44,54,1.172
2023/11/10 23:39:45,54,1.203
2023/11/10 23:39:46,54,1.099
2023/11/10 23:39:47,54,1.199
2023/11/10 23:39:48,54,1.176
2023/11/10 23:39:49,53,1.079
2023/11/10 23:39:51,53,1.165
2023/11/10 23:39:52,53,1.212
2023/11/10 23:39:53,53,1.083
2023/11/10 23:39:54,53,1.194
2023/11/10 23:39:55,53,1.220
2023/11/10 23:39:56,53,1.146
2023/11/10 23:40:08,52,1.005
2023/11/10 23:40:09,52,1.056
2023/11/10 23:40:10,53,1.174
2023/11/10 23:40:12,53,1.083
2023/11/10 23:40:12,53,1.000
2023/11/10 23:40:13,54,1.188
2023/11/10 23:40:14,54,1.130
2023/11/10 23:40:15,54,1.063
2023/11/10 23:40:16,54,1.144
2023/11/10 23:40:18,54,0.994
2023/11/10 23:40:19,54,1.064
2023/11/10 23:40:20,54,1.213
2023/11/10 23:40:21,54,1.097
2023/11/10 23:40:22,54,1.147
2023/11/10 23:40:23,54,1.224
2023/11/10 23:40:25,54,1.107
2023/11/10 23:40:26,53,1.174
2023/11/10 23:40:27,53,1.192
2023/11/10 23:40:29,53,1.093
2023/11/10 23:40:29,53,1.192
2023/11/10 23:40:30,53,1.071
2023/11/10 23:40:31,53,1.165
2023/11/10 23:40:33,53,1.184
2023/11/10 23:40:34,53,1.089
2023/11/10 23:40:35,53,1.165
2023/11/10 23:40:36,53,1.144
2023/11/10 23:40:37,53,1.120
2023/11/10 23:40:38,53,1.227
2023/11/10 23:40:40,53,1.142
2023/11/10 23:40:41,53,1.080
2023/11/10 23:40:42,53,1.211
2023/11/10 23:40:43,53,1.145
2023/11/10 23:40:45,52,1.003
2023/11/10 23:40:45,53,1.114
2023/11/10 23:40:46,53,1.136
2023/11/10 23:40:47,53,1.062
2023/11/10 23:40:49,53,1.233
2023/11/10 23:40:50,53,1.201
2023/11/10 23:40:51,53,1.172
2023/11/10 23:40:52,53,1.159
2023/11/10 23:40:53,53,1.114
2023/11/10 23:40:54,53,1.237
2023/11/10 23:40:56,52,1.186
2023/11/10 23:40:57,52,1.138
2023/11/10 23:40:58,52,1.234
2023/11/10 23:40:59,52,1.202
2023/11/10 23:41:00,52,1.132
2023/11/10 23:41:02,52,1.188
2023/11/10 23:41:03,52,1.207
2023/11/10 23:41:05,52,1.117
2023/11/10 23:41:06,52,1.212
2023/11/10 23:41:06,52,1.212
2023/11/10 23:41:07,51,1.127
2023/11/10 23:41:08,51,1.136
2023/11/10 23:41:10,52,1.162
2023/11/10 23:41:11,52,1.059
2023/11/10 23:41:12,52,1.112
2023/11/10 23:41:13,52,1.199
2023/11/10 23:41:14,52,1.109
2023/11/10 23:41:15,52,1.053
2023/11/10 23:41:16,52,1.129
2023/11/10 23:41:18,53,1.071
2023/11/10 23:41:18,53,0.965
2023/11/10 23:41:19,54,1.129
2023/11/10 23:41:21,54,1.082
2023/11/10 23:41:22,54,1.080
2023/11/10 23:41:23,54,1.172
2023/11/10 23:41:24,54,1.114
2023/11/10 23:41:25,54,1.066
2023/11/10 23:41:26,54,1.210
2023/11/10 23:41:27,54,1.110
2023/11/10 23:41:28,54,1.139
2023/11/10 23:41:29,54,1.146
2023/11/10 23:41:30,54,1.047
2023/11/10 23:41:31,54,1.053
2023/11/10 23:41:33,54,1.076
2023/11/10 23:41:35,55,0.998
2023/11/10 23:41:35,55,1.077
2023/11/10 23:41:36,55,1.022
2023/11/10 23:41:37,56,0.913
2023/11/10 23:41:37,56,1.120
2023/11/10 23:41:38,56,0.955
2023/11/10 23:41:39,56,0.850
2023/11/10 23:41:40,57,0.807
2023/11/10 23:41:41,61,0.789
2023/11/10 23:41:41,61,0.763
2023/11/10 23:41:42,62,0.743
2023/11/10 23:41:43,66,0.722
2023/11/10 23:41:43,66,0.721
2023/11/10 23:41:44,68,0.719
2023/11/10 23:41:45,69,0.719
2023/11/10 23:41:46,72,0.725
2023/11/10 23:41:46,72,0.731
2023/11/10 23:41:47,73,0.720
2023/11/10 23:41:48,74,0.726
2023/11/10 23:41:49,75,0.745
2023/11/10 23:41:49,75,0.752
2023/11/10 23:41:51,76,0.739
2023/11/10 23:41:51,76,0.734
2023/11/10 23:41:52,77,0.754
2023/11/10 23:41:52,77,0.783
2023/11/10 23:41:53,77,0.762
2023/11/10 23:41:54,77,0.760
2023/11/10 23:41:55,78,0.792
2023/11/10 23:41:55,78,0.779
2023/11/10 23:41:56,77,0.740
2023/11/10 23:41:57,78,0.723
2023/11/10 23:41:58,78,0.732
2023/11/10 23:41:59,79,0.765
2023/11/10 23:41:59,79,0.835
2023/11/10 23:42:00,78,0.862
2023/11/10 23:42:02,78,0.854
2023/11/10 23:42:02,77,0.787
2023/11/10 23:42:03,76,0.839
2023/11/10 23:42:04,76,0.868
2023/11/10 23:42:04,76,0.863
2023/11/10 23:42:05,75,0.806
2023/11/10 23:42:06,75,0.867
2023/11/10 23:42:08,74,0.935
2023/11/10 23:42:08,74,0.910
2023/11/10 23:42:09,72,0.826
2023/11/10 23:42:09,72,0.796
2023/11/10 23:42:10,73,0.758
2023/11/10 23:42:11,73,0.744
2023/11/10 23:42:12,74,0.734
2023/11/10 23:42:12,74,0.744
2023/11/10 23:42:13,75,0.749
2023/11/10 23:42:14,76,0.731
2023/11/10 23:42:15,77,0.740
2023/11/10 23:42:15,77,0.729
2023/11/10 23:42:16,77,0.714
2023/11/10 23:42:17,78,0.713
2023/11/10 23:42:17,78,0.724
2023/11/10 23:42:18,79,0.740
2023/11/10 23:42:19,79,0.773
2023/11/10 23:42:20,79,0.759
2023/11/10 23:42:21,79,0.770
2023/11/10 23:42:22,79,0.821
2023/11/10 23:42:22,79,0.871
2023/11/10 23:42:23,78,0.823
2023/11/10 23:42:24,77,0.894
2023/11/10 23:42:25,77,0.933
2023/11/10 23:42:26,75,0.904
2023/11/10 23:42:27,74,0.911
2023/11/10 23:42:28,74,0.944
2023/11/10 23:42:29,73,0.909
2023/11/10 23:42:41,66,0.999
2023/11/10 23:42:41,65,1.054
2023/11/10 23:42:42,65,1.003
2023/11/10 23:42:43,64,1.059
2023/11/10 23:42:44,63,1.147
2023/11/10 23:42:45,62,1.041
2023/11/10 23:42:46,62,1.118
2023/11/10 23:42:47,61,1.064
2023/11/10 23:42:48,61,1.062
2023/11/10 23:42:49,60,1.153
2023/11/10 23:42:51,60,1.082
2023/11/10 23:42:52,59,1.133
2023/11/10 23:42:53,58,1.069
2023/11/10 23:42:53,58,0.962
2023/11/10 23:42:54,58,1.005
2023/11/10 23:42:55,58,0.958
2023/11/10 23:42:56,59,0.928
2023/11/10 23:42:57,59,0.854
2023/11/10 23:42:58,61,0.823
2023/11/10 23:42:58,61,0.783
2023/11/10 23:42:59,63,0.790
2023/11/10 23:43:00,64,0.797
2023/11/10 23:43:01,65,0.809
2023/11/10 23:43:02,67,0.831
2023/11/10 23:43:02,67,0.818
2023/11/10 23:43:03,67,0.802
2023/11/10 23:43:04,68,0.775
2023/11/10 23:43:05,69,0.780
2023/11/10 23:43:06,70,0.794
2023/11/10 23:43:06,70,0.763
2023/11/10 23:43:07,71,0.761
2023/11/10 23:43:08,72,0.756
2023/11/10 23:43:09,73,0.752
2023/11/10 23:43:09,73,0.747
2023/11/10 23:43:10,74,0.738
2023/11/10 23:43:11,75,0.729
2023/11/10 23:43:11,75,0.716
2023/11/10 23:43:12,77,0.699
2023/11/10 23:43:12,77,0.689
2023/11/10 23:43:14,80,0.273
2023/11/10 23:43:14,80,0.396
2023/11/10 23:43:14,81,0.654
2023/11/10 23:43:15,84,0.640
2023/11/10 23:43:15,84,0.623
2023/11/10 23:43:16,88,0.618
2023/11/10 23:43:16,88,0.612
2023/11/10 23:43:17,90,0.599
2023/11/10 23:43:18,93,0.587
2023/11/10 23:43:18,93,0.582
2023/11/10 23:43:19,96,0.573
2023/11/10 23:43:19,96,0.566
2023/11/10 23:43:20,98,0.563
2023/11/10 23:43:21,101,0.577
2023/11/10 23:43:21,101,0.603
2023/11/10 23:43:22,101,0.639
2023/11/10 23:43:23,100,0.679
2023/11/10 23:43:24,98,0.748
2023/11/10 23:43:25,92,1.011
2023/11/10 23:43:26,78,0.944
2023/11/10 23:43:26,78,0.813
2023/11/10 23:43:27,77,0.794
2023/11/10 23:43:28,77,0.932
2023/11/10 23:43:29,76,0.826
2023/11/10 23:43:31,75,0.811
2023/11/10 23:43:31,75,0.761
2023/11/10 23:43:31,75,0.758
2023/11/10 23:43:32,76,0.758
2023/11/10 23:43:33,76,0.771
2023/11/10 23:43:35,76,0.784
2023/11/10 23:43:35,76,0.834
2023/11/10 23:43:36,76,0.843
2023/11/10 23:43:36,76,0.792
2023/11/10 23:43:37,76,0.741
2023/11/10 23:43:37,76,0.722
2023/11/10 23:43:38,76,0.727
2023/11/10 23:43:39,77,0.756
2023/11/10 23:43:39,77,0.726
2023/11/10 23:43:40,78,0.722
2023/11/10 23:43:41,78,0.711
2023/11/10 23:43:42,79,0.742
2023/11/10 23:43:43,79,0.819
2023/11/10 23:43:43,79,0.773
2023/11/10 23:43:44,79,0.775
