Timestamp,Heart Rate,RR Interval in seconds
2024/1/28 1:33:12,67,0.916
2024/1/28 1:33:13,67,0.969
2024/1/28 1:33:14,66,0.920
2024/1/28 1:33:15,66,0.920
2024/1/28 1:33:16,66,0.955
2024/1/28 1:33:17,65,0.884
2024/1/28 1:33:18,66,0.833
2024/1/28 1:33:18,66,0.862
2024/1/28 1:33:19,66,0.906
2024/1/28 1:33:20,66,0.896
2024/1/28 1:33:21,66,0.914
2024/1/28 1:33:22,66,0.948
2024/1/28 1:33:23,66,0.926
2024/1/28 1:33:24,66,0.859
2024/1/28 1:33:25,66,0.901
2024/1/28 1:33:26,66,0.910
2024/1/28 1:33:27,66,0.868
2024/1/28 1:33:28,66,0.929
2024/1/28 1:33:29,66,0.998
2024/1/28 1:33:30,66,0.956
2024/1/28 1:33:31,66,0.914
2024/1/28 1:33:32,65,1.008
2024/1/28 1:33:33,65,1.011
2024/1/28 1:33:34,65,0.971
2024/1/28 1:33:35,64,1.092
2024/1/28 1:33:36,64,1.021
2024/1/28 1:33:37,63,0.978
2024/1/28 1:33:38,63,1.079
2024/1/28 1:33:39,62,1.068
2024/1/28 1:33:40,62,0.947
2024/1/28 1:33:41,61,1.043
2024/1/28 1:33:42,61,1.022
2024/1/28 1:33:43,61,0.966
2024/1/28 1:33:44,61,1.039
2024/1/28 1:33:45,61,1.038
2024/1/28 1:33:46,61,0.968
2024/1/28 1:33:47,60,1.054
2024/1/28 1:33:48,60,1.000
2024/1/28 1:33:49,60,0.929
2024/1/28 1:33:50,60,1.038
2024/1/28 1:33:51,60,1.023
2024/1/28 1:33:52,60,0.940
2024/1/28 1:33:53,60,1.062
2024/1/28 1:33:54,60,1.131
2024/1/28 1:33:55,60,1.003
2024/1/28 1:33:56,59,1.079
2024/1/28 1:33:57,59,1.061
2024/1/28 1:33:58,59,1.003
2024/1/28 1:33:59,59,1.083
2024/1/28 1:34:00,59,1.100
2024/1/28 1:34:01,58,1.036
2024/1/28 1:34:02,58,1.024
2024/1/28 1:34:03,58,1.013
2024/1/28 1:34:04,58,0.954
2024/1/28 1:34:05,59,0.995
2024/1/28 1:34:06,59,1.023
2024/1/28 1:34:07,59,0.960
2024/1/28 1:34:08,59,1.054
2024/1/28 1:34:10,59,1.061
2024/1/28 1:34:11,59,0.979
2024/1/28 1:34:12,59,1.083
2024/1/28 1:34:13,59,1.098
2024/1/28 1:34:14,58,0.971
2024/1/28 1:34:15,58,1.037
2024/1/28 1:34:16,59,1.066
2024/1/28 1:34:17,58,0.977
2024/1/28 1:34:18,58,1.046
2024/1/28 1:34:19,59,1.007
2024/1/28 1:34:20,59,0.924
2024/1/28 1:34:21,59,1.016
2024/1/28 1:34:22,59,1.049
