Timestamp,Heart Rate,RR Interval in seconds
2023/11/26 23:33:55,79,0.769
2023/11/26 23:33:55,79,0.745
2023/11/26 23:33:56,79,0.755
2023/11/26 23:33:57,79,0.715
2023/11/26 23:33:58,80,0.692
2023/11/26 23:33:58,80,0.718
2023/11/26 23:33:59,81,0.750
2023/11/26 23:34:00,80,0.773
2023/11/26 23:34:00,80,0.746
2023/11/26 23:34:01,80,0.691
2023/11/26 23:34:02,81,0.674
2023/11/26 23:34:03,82,0.688
2023/11/26 23:34:03,82,0.701
2023/11/26 23:34:04,83,0.761
2023/11/26 23:34:05,83,0.800
2023/11/26 23:34:06,82,0.852
2023/11/26 23:34:07,81,0.884
2023/11/26 23:34:08,80,0.887
2023/11/26 23:34:09,78,0.793
2023/11/26 23:34:09,78,0.821
2023/11/26 23:34:10,77,0.861
2023/11/26 23:34:11,77,0.872
2023/11/26 23:34:12,76,0.896
2023/11/26 23:34:13,75,0.910
2023/11/26 23:34:14,74,0.869
2023/11/26 23:34:15,74,0.813
2023/11/26 23:34:16,73,0.889
2023/11/26 23:34:16,73,0.885
2023/11/26 23:34:17,73,0.905
2023/11/26 23:34:18,72,0.922
2023/11/26 23:34:19,71,0.854
2023/11/26 23:34:20,71,0.895
2023/11/26 23:34:21,71,0.896
2023/11/26 23:34:22,70,0.876
2023/11/26 23:34:22,70,0.832
2023/11/26 23:34:23,70,0.752
2023/11/26 23:34:24,71,0.754
2023/11/26 23:34:25,72,0.759
2023/11/26 23:34:25,72,0.767
2023/11/26 23:34:26,73,0.772
2023/11/26 23:34:27,74,0.729
2023/11/26 23:34:27,74,0.703
2023/11/26 23:34:28,75,0.720
2023/11/26 23:34:29,76,0.716
2023/11/26 23:34:30,77,0.732
2023/11/26 23:34:30,77,0.741
2023/11/26 23:34:31,78,0.692
2023/11/26 23:34:32,79,0.688
2023/11/26 23:34:32,79,0.681
2023/11/26 23:34:33,80,0.673
2023/11/26 23:34:34,82,0.654
2023/11/26 23:34:34,82,0.716
2023/11/26 23:34:35,83,0.681
2023/11/26 23:34:36,83,0.695
2023/11/26 23:34:37,83,0.774
2023/11/26 23:34:38,83,0.854
