Timestamp,Heart Rate,RR Interval in seconds
2023/11/9 23:03:10,76,0.848
2023/11/9 23:03:11,75,0.900
2023/11/9 23:03:12,73,0.889
2023/11/9 23:03:12,73,0.871
2023/11/9 23:03:13,73,0.887
2023/11/9 23:03:14,72,0.753
2023/11/9 23:03:15,73,0.738
2023/11/9 23:03:15,73,0.751
2023/11/9 23:03:16,74,0.740
2023/11/9 23:03:17,75,0.740
2023/11/9 23:03:18,76,0.731
2023/11/9 23:03:18,76,0.743
2023/11/9 23:03:19,76,0.727
2023/11/9 23:03:20,77,0.755
2023/11/9 23:03:21,78,0.761
2023/11/9 23:03:21,78,0.777
2023/11/9 23:03:22,78,0.762
2023/11/9 23:03:23,78,0.781
2023/11/9 23:03:24,78,0.767
2023/11/9 23:03:24,78,0.780
2023/11/9 23:03:25,78,0.790
2023/11/9 23:03:26,77,0.799
2023/11/9 23:03:27,77,0.783
2023/11/9 23:03:27,77,0.736
2023/11/9 23:03:28,77,0.739
2023/11/9 23:03:29,78,0.695
2023/11/9 23:03:30,79,0.684
2023/11/9 23:03:30,79,0.720
2023/11/9 23:03:31,80,0.714
2023/11/9 23:03:32,80,0.752
2023/11/9 23:03:33,80,0.763
2023/11/9 23:03:34,80,0.820
2023/11/9 23:03:34,80,0.835
2023/11/9 23:03:35,79,0.847
2023/11/9 23:03:36,78,0.776
2023/11/9 23:03:36,78,0.737
2023/11/9 23:03:37,78,0.729
2023/11/9 23:03:39,81,0.711
2023/11/9 23:03:39,81,0.702
2023/11/9 23:03:39,81,1.518
2023/11/9 23:03:39,81,0.308
2023/11/9 23:03:45,82,0.297
2023/11/9 23:03:46,82,5.826
2023/11/9 23:03:47,83,1.100
2023/11/9 23:03:49,84,0.847
2023/11/9 23:03:49,84,1.945
2023/11/9 23:03:50,84,0.340
2023/11/9 23:03:52,84,0.466
2023/11/9 23:03:55,85,1.300
2023/11/9 23:03:58,85,0.636
2023/11/9 23:03:58,85,3.556
2023/11/9 23:31:20,80,0.814
2023/11/9 23:31:21,80,0.958
2023/11/9 23:31:22,78,1.019
2023/11/9 23:31:23,74,0.924
2023/11/9 23:31:24,73,1.004
2023/11/9 23:31:25,72,0.975
2023/11/9 23:31:26,71,0.940
2023/11/9 23:31:27,70,0.952
2023/11/9 23:31:28,69,0.885
2023/11/9 23:31:29,69,0.875
2023/11/9 23:31:30,69,0.907
2023/11/9 23:31:31,69,0.851
2023/11/9 23:31:31,69,0.872
2023/11/9 23:31:32,69,0.895
2023/11/9 23:31:33,69,0.902
2023/11/9 23:31:34,68,0.854
2023/11/9 23:31:35,68,0.847
2023/11/9 23:31:36,69,0.940
2023/11/9 23:31:37,69,0.896
2023/11/9 23:31:38,68,0.841
2023/11/9 23:31:38,68,0.890
2023/11/9 23:31:39,68,0.866
2023/11/9 23:31:40,68,0.877
2023/11/9 23:31:41,68,0.846
2023/11/9 23:31:42,69,0.845
2023/11/9 23:31:43,69,0.811
2023/11/9 23:31:43,69,0.818
2023/11/9 23:31:44,70,0.865
2023/11/9 23:31:45,70,0.837
2023/11/9 23:31:46,70,0.870
2023/11/9 23:31:47,70,0.900
2023/11/9 23:31:48,70,0.854
2023/11/9 23:31:49,70,0.889
2023/11/9 23:31:50,70,0.839
2023/11/9 23:31:50,70,0.842
2023/11/9 23:31:51,70,0.872
2023/11/9 23:31:52,70,0.844
2023/11/9 23:31:53,70,0.849
2023/11/9 23:31:54,70,0.865
2023/11/9 23:31:55,70,0.824
2023/11/9 23:31:56,70,0.861
2023/11/9 23:31:57,70,0.937
2023/11/9 23:31:57,70,0.898
2023/11/9 23:31:58,69,0.930
2023/11/9 23:31:59,69,0.983
2023/11/9 23:32:00,68,0.922
2023/11/9 23:32:01,68,0.957
2023/11/9 23:32:02,67,0.899
2023/11/9 23:32:03,67,0.871
2023/11/9 23:32:04,67,0.905
2023/11/9 23:32:05,67,0.855
2023/11/9 23:32:05,67,0.850
2023/11/9 23:32:06,68,0.875
2023/11/9 23:32:07,68,0.843
2023/11/9 23:32:08,68,0.848
2023/11/9 23:32:09,68,0.896
2023/11/9 23:32:10,68,0.863
2023/11/9 23:32:11,68,0.873
2023/11/9 23:32:12,68,0.879
2023/11/9 23:32:12,68,0.835
2023/11/9 23:32:13,69,0.854
2023/11/9 23:32:14,69,0.832
2023/11/9 23:32:15,69,0.797
2023/11/9 23:32:16,70,0.847
2023/11/9 23:32:16,70,0.823
2023/11/9 23:32:17,70,0.802
2023/11/9 23:32:18,70,0.836
2023/11/9 23:32:19,71,0.839
2023/11/9 23:32:20,71,0.797
2023/11/9 23:32:21,71,0.838
2023/11/9 23:32:21,71,0.823
2023/11/9 23:32:22,71,0.791
2023/11/9 23:32:23,72,0.808
2023/11/9 23:32:24,72,0.788
2023/11/9 23:32:24,72,0.795
2023/11/9 23:32:25,73,0.781
2023/11/9 23:32:26,73,0.760
2023/11/9 23:32:27,74,0.749
2023/11/9 23:32:28,75,0.764
2023/11/9 23:32:28,75,0.778
2023/11/9 23:32:29,75,0.754
2023/11/9 23:32:30,75,0.813
2023/11/9 23:32:31,75,0.839
2023/11/9 23:32:32,75,0.831
2023/11/9 23:32:32,75,0.795
2023/11/9 23:32:33,75,0.835
2023/11/9 23:32:34,75,0.843
2023/11/9 23:32:35,74,0.812
